ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1416447206.27872,template1,0,0,0,0,0,0,0,0,0,0
1416447206.27872,template0,0,0,0,0,0,0,0,0,0,0
1416447206.27872,postgres,0,303,4,2939,21956,139271,10181,0,0,0
1416447206.27872,dbt3,17,14005,0,606510956,4246348573,41866776792,20694452028,437885426,2454,4131467
1416447266.33501,template1,0,0,0,0,0,0,0,0,0,0
1416447266.33501,template0,0,0,0,0,0,0,0,0,0,0
1416447266.33501,postgres,0,305,4,2967,21986,140197,10192,0,0,0
1416447266.33501,dbt3,19,14927,0,610619811,4307980462,42289421027,20929637150,438050848,2492,4206778
1416447326.32588,template1,0,0,0,0,0,0,0,0,0,0
1416447326.32588,template0,0,0,0,0,0,0,0,0,0,0
1416447326.32588,postgres,0,307,4,2995,22016,141123,10203,0,0,0
1416447326.32588,dbt3,22,15150,0,624592004,4438686276,43220389576,21800200892,438140601,2592,4281573
1416447386.36193,template1,0,0,0,0,0,0,0,0,0,0
1416447386.36193,template0,0,0,0,0,0,0,0,0,0,0
1416447386.36193,postgres,0,309,4,3023,22046,142049,10214,0,0,0
1416447386.36193,dbt3,22,15377,0,635856358,4509292951,44109495470,22616916809,438231142,2634,4356160
1416447446.38374,template1,0,0,0,0,0,0,0,0,0,0
1416447446.38374,template0,0,0,0,0,0,0,0,0,0,0
1416447446.38374,postgres,0,311,4,3051,22076,142975,10225,0,0,0
1416447446.38374,dbt3,20,15610,0,649837344,4577015428,45221604631,22974923255,438410361,2673,4506252
1416447506.43585,template1,0,0,0,0,0,0,0,0,0,0
1416447506.43585,template0,0,0,0,0,0,0,0,0,0,0
1416447506.43585,postgres,0,313,4,3079,22106,143901,10236,0,0,0
1416447506.43585,dbt3,19,15807,0,660902365,4612191031,46357932803,23336911837,438500183,2704,4581688
1416447566.45431,template1,0,0,0,0,0,0,0,0,0,0
1416447566.45431,template0,0,0,0,0,0,0,0,0,0,0
1416447566.45431,postgres,0,315,4,3107,22136,144827,10247,0,0,0
1416447566.45431,dbt3,22,15985,0,675239682,4762751279,47201086571,23656243152,438589838,2737,4656898
1416447626.41122,template1,0,0,0,0,0,0,0,0,0,0
1416447626.41122,template0,0,0,0,0,0,0,0,0,0,0
1416447626.41122,postgres,0,317,4,3135,22166,145753,10258,0,0,0
1416447626.41122,dbt3,18,16219,0,693346428,4955436858,48083579527,23995127066,438770657,2781,4806890
1416447686.45801,template1,0,0,0,0,0,0,0,0,0,0
1416447686.45801,template0,0,0,0,0,0,0,0,0,0,0
1416447686.45801,postgres,0,319,4,3163,22196,146679,10269,0,0,0
1416447686.45801,dbt3,21,16463,0,709945876,5048063911,48926463509,24699055635,438860918,2844,4881990
1416447746.44047,template1,0,0,0,0,0,0,0,0,0,0
1416447746.44047,template0,0,0,0,0,0,0,0,0,0,0
1416447746.44047,postgres,0,321,4,3191,22226,147605,10280,0,0,0
1416447746.44047,dbt3,19,16697,0,723049417,5111492036,50071623201,25120876928,438966459,2882,5031946
1416447806.47593,template1,0,0,0,0,0,0,0,0,0,0
1416447806.47593,template0,0,0,0,0,0,0,0,0,0,0
1416447806.47593,postgres,0,323,4,3219,22256,148531,10291,0,0,0
1416447806.47593,dbt3,19,16876,0,734835781,5251393012,50947381417,25488181012,439130819,2911,5107023
1416447866.50253,template1,0,0,0,0,0,0,0,0,0,0
1416447866.50253,template0,0,0,0,0,0,0,0,0,0,0
1416447866.50253,postgres,0,325,4,3247,22286,149457,10302,0,0,0
1416447866.50253,dbt3,21,17109,0,746731487,5334647243,51883979696,26062964232,439220761,2980,5182105
1416447926.4813,template1,0,0,0,0,0,0,0,0,0,0
1416447926.4813,template0,0,0,0,0,0,0,0,0,0,0
1416447926.4813,postgres,0,327,4,3275,22316,150383,10313,0,0,0
1416447926.4813,dbt3,8,17331,0,763293619,5451260499,52928483995,26662249038,439326128,3064,5331760
